Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
5.05m-area27      30.32570000      268.89220000      0.01260277      180.00000000      0.00478687      0.00000000      0.03721251      180.00000000
5.05m-area28      30.32570000      268.89220000      0.01720471      180.00000000      0.00338425      0.00000000      0.05006157      180.00000000
5.05m-area29      30.32570000      268.89220000      0.01910053      180.00000000      0.00172242      180.00000000      0.05535072      180.00000000
5.05m-area3      30.32570000      268.89220000      0.00081247      180.00000000      0.00168454      0.00000000      0.00470305      180.00000000
5.05m-area30      30.32570000      268.89220000      0.01411333      180.00000000      0.00453461      180.00000000      0.04143163      180.00000000
5.05m-area31      30.32570000      268.89220000      0.01275402      180.00000000      0.00322145      180.00000000      0.03571183      180.00000000
5.05m-area32      30.32570000      268.89220000      0.00960963      180.00000000      0.00198393      180.00000000      0.02594389      180.00000000
5.05m-area33      30.32570000      268.89220000      0.00817977      180.00000000      0.00118649      180.00000000      0.02136239      180.00000000
5.05m-area34      30.32570000      268.89220000      0.00696670      180.00000000      0.00088277      180.00000000      0.01778896      180.00000000
5.05m-area35      30.32570000      268.89220000      0.00629697      180.00000000      0.00084314      180.00000000      0.01582785      180.00000000
5.05m-area36      30.32570000      268.89220000      0.00517204      180.00000000      0.00069395      180.00000000      0.01283533      180.00000000
5.05m-area37      30.32570000      268.89220000      0.00476948      180.00000000      0.00058243      180.00000000      0.01171471      180.00000000
5.05m-area4      30.32570000      268.89220000      0.00092348      180.00000000      0.00179588      0.00000000      0.00503308      180.00000000
5.05m-area5      30.32570000      268.89220000      0.00105134      180.00000000      0.00192155      0.00000000      0.00541354      180.00000000
5.05m-area6      30.32570000      268.89220000      0.00120188      180.00000000      0.00205613      0.00000000      0.00584273      180.00000000
5.05m-area7      30.32570000      268.89220000      0.00145940      180.00000000      0.00233418      0.00000000      0.00670990      180.00000000
5.05m-area8      30.32570000      268.89220000      0.00168069      180.00000000      0.00249050      0.00000000      0.00729021      180.00000000
5.05m-area9      30.32570000      268.89220000      0.00183426      180.00000000      0.00245327      0.00000000      0.00741401      180.00000000
5.26m-area1      30.32570000      268.89220000      0.00067594      180.00000000      0.00152608      0.00000000      0.00428435      180.00000000
5.26m-area10      30.32570000      268.89220000      0.00220382      180.00000000      0.00265032      0.00000000      0.00833206      180.00000000
5.26m-area11      30.32570000      268.89220000      0.00252901      180.00000000      0.00268264      0.00000000      0.00891174      180.00000000
5.26m-area12      30.32570000      268.89220000      0.00284090      180.00000000      0.00253971      0.00000000      0.00921425      180.00000000
5.26m-area13      30.32570000      268.89220000      0.00313062      180.00000000      0.00234656      0.00000000      0.00946460      180.00000000
5.26m-area14      30.32570000      268.89220000      0.00343822      180.00000000      0.00205537      0.00000000      0.00968571      180.00000000
5.26m-area15      30.32570000      268.89220000      0.00353086      180.00000000      0.00167892      0.00000000      0.00945107      180.00000000
5.26m-area16      30.32570000      268.89220000      0.00340309      180.00000000      0.00125951      0.00000000      0.00877053      180.00000000
5.26m-area17      30.32570000      268.89220000      0.00371272      180.00000000      0.00106631      0.00000000      0.00933698      180.00000000
5.26m-area18      30.32570000      268.89220000      0.00388783      180.00000000      0.00081307      0.00000000      0.00960297      180.00000000
5.26m-area19      30.32570000      268.89220000      0.00402731      180.00000000      0.00053934      0.00000000      0.00983804      180.00000000
5.26m-area2      30.32570000      268.89220000      0.00074978      180.00000000      0.00164279      0.00000000      0.00458523      180.00000000
5.26m-area20      30.32570000      268.89220000      0.00475167      180.00000000      0.00069143      0.00000000      0.01168094      180.00000000
5.26m-area21      30.32570000      268.89220000      0.00513602      180.00000000      0.00081804      0.00000000      0.01274981      180.00000000
5.26m-area22      30.32570000      268.89220000      0.00614322      180.00000000      0.00121142      0.00000000      0.01551770      180.00000000
5.26m-area23      30.32570000      268.89220000      0.00656549      180.00000000      0.00169251      0.00000000      0.01702944      180.00000000
5.26m-area24      30.32570000      268.89220000      0.00739270      180.00000000      0.00244916      0.00000000      0.01987698      180.00000000
5.26m-area25      30.32570000      268.89220000      0.00858807      180.00000000      0.00322515      0.00000000      0.02390826      180.00000000
5.26m-area26      30.32570000      268.89220000      0.01091308      180.00000000      0.00436224      0.00000000      0.03144379      180.00000000
5.26m-area27      30.32570000      268.89220000      0.01312685      180.00000000      0.00498593      0.00000000      0.03875996      180.00000000
5.26m-area28      30.32570000      268.89220000      0.01792015      180.00000000      0.00352498      0.00000000      0.05214334      180.00000000
5.26m-area29      30.32570000      268.89220000      0.01989481      180.00000000      0.00179405      180.00000000      0.05765244      180.00000000
5.26m-area3      30.32570000      268.89220000      0.00084626      180.00000000      0.00175459      0.00000000      0.00489862      180.00000000
5.26m-area30      30.32570000      268.89220000      0.01470023      180.00000000      0.00472318      180.00000000      0.04315453      180.00000000
5.26m-area31      30.32570000      268.89220000      0.01328439      180.00000000      0.00335541      180.00000000      0.03719688      180.00000000
5.26m-area32      30.32570000      268.89220000      0.01000923      180.00000000      0.00206643      180.00000000      0.02702275      180.00000000
5.26m-area33      30.32570000      268.89220000      0.00851992      180.00000000      0.00123583      180.00000000      0.02225073      180.00000000
5.26m-area34      30.32570000      268.89220000      0.00725641      180.00000000      0.00091948      180.00000000      0.01852870      180.00000000
5.26m-area35      30.32570000      268.89220000      0.00655883      180.00000000      0.00087820      180.00000000      0.01648604      180.00000000
5.26m-area36      30.32570000      268.89220000      0.00538711      180.00000000      0.00072280      180.00000000      0.01336908      180.00000000
5.26m-area37      30.32570000      268.89220000      0.00496782      180.00000000      0.00060665      180.00000000      0.01220186      180.00000000
5.26m-area4      30.32570000      268.89220000      0.00096188      180.00000000      0.00187056      0.00000000      0.00524237      180.00000000
5.26m-area5      30.32570000      268.89220000      0.00109506      180.00000000      0.00200146      0.00000000      0.00563866      180.00000000
5.26m-area6      30.32570000      268.89220000      0.00125186      180.00000000      0.00214163      0.00000000      0.00608569      180.00000000
5.26m-area7      30.32570000      268.89220000      0.00152009      180.00000000      0.00243124      0.00000000      0.00698893      180.00000000
5.26m-area8      30.32570000      268.89220000      0.00175058      180.00000000      0.00259406      0.00000000      0.00759337      180.00000000
5.26m-area9      30.32570000      268.89220000      0.00191053      180.00000000      0.00255528      0.00000000      0.00772232      180.00000000
6.93m-area1      30.32570000      268.89220000      0.00089055      180.00000000      0.00201059      0.00000000      0.00564460      180.00000000
6.93m-area10      30.32570000      268.89220000      0.00290351      180.00000000      0.00349177      0.00000000      0.01097741      180.00000000
6.93m-area11      30.32570000      268.89220000      0.00333195      180.00000000      0.00353435      0.00000000      0.01174113      180.00000000
6.93m-area12      30.32570000      268.89220000      0.00374286      180.00000000      0.00334605      0.00000000      0.01213969      180.00000000
6.93m-area13      30.32570000      268.89220000      0.00412456      180.00000000      0.00309157      0.00000000      0.01246952      180.00000000
6.93m-area14      30.32570000      268.89220000      0.00452983      180.00000000      0.00270793      0.00000000      0.01276083      180.00000000
6.93m-area15      30.32570000      268.89220000      0.00465187      180.00000000      0.00221197      0.00000000      0.01245170      180.00000000
6.93m-area16      30.32570000      268.89220000      0.00448353      180.00000000      0.00165939      0.00000000      0.01155509      180.00000000
6.93m-area17      30.32570000      268.89220000      0.00489147      180.00000000      0.00140485      0.00000000      0.01230138      180.00000000
6.93m-area18      30.32570000      268.89220000      0.00512217      180.00000000      0.00107122      0.00000000      0.01265182      180.00000000
6.93m-area19      30.32570000      268.89220000      0.00530594      180.00000000      0.00071058      0.00000000      0.01296153      180.00000000
6.93m-area2      30.32570000      268.89220000      0.00098783      180.00000000      0.00216436      0.00000000      0.00604099      180.00000000
6.93m-area20      30.32570000      268.89220000      0.00626028      180.00000000      0.00091095      0.00000000      0.01538953      180.00000000
6.93m-area21      30.32570000      268.89220000      0.00676666      180.00000000      0.00107777      0.00000000      0.01679775      180.00000000
6.93m-area22      30.32570000      268.89220000      0.00809363      180.00000000      0.00159603      0.00000000      0.02044442      180.00000000
6.93m-area23      30.32570000      268.89220000      0.00864997      180.00000000      0.00222987      0.00000000      0.02243613      180.00000000
6.93m-area24      30.32570000      268.89220000      0.00973981      180.00000000      0.00322675      0.00000000      0.02618773      180.00000000
6.93m-area25      30.32570000      268.89220000      0.01131470      180.00000000      0.00424910      0.00000000      0.03149890      180.00000000
6.93m-area26      30.32570000      268.89220000      0.01437788      180.00000000      0.00574721      0.00000000      0.04142689      180.00000000
6.93m-area27      30.32570000      268.89220000      0.01729449      180.00000000      0.00656892      0.00000000      0.05106588      180.00000000
6.93m-area28      30.32570000      268.89220000      0.02360963      180.00000000      0.00464412      0.00000000      0.06869835      180.00000000
6.93m-area29      30.32570000      268.89220000      0.02621123      180.00000000      0.00236364      180.00000000      0.07595654      180.00000000
6.93m-area3      30.32570000      268.89220000      0.00111494      180.00000000      0.00231166      0.00000000      0.00645388      180.00000000
6.93m-area30      30.32570000      268.89220000      0.01936741      180.00000000      0.00622274      180.00000000      0.05685569      180.00000000
6.93m-area31      30.32570000      268.89220000      0.01750205      180.00000000      0.00442072      180.00000000      0.04900654      180.00000000
6.93m-area32      30.32570000      268.89220000      0.01318707      180.00000000      0.00272251      180.00000000      0.03560221      180.00000000
6.93m-area33      30.32570000      268.89220000      0.01122492      180.00000000      0.00162819      180.00000000      0.02931512      180.00000000
6.93m-area34      30.32570000      268.89220000      0.00956025      180.00000000      0.00121141      180.00000000      0.02441138      180.00000000
6.93m-area35      30.32570000      268.89220000      0.00864119      180.00000000      0.00115702      180.00000000      0.02172020      180.00000000
6.93m-area36      30.32570000      268.89220000      0.00709747      180.00000000      0.00095229      180.00000000      0.01761363      180.00000000
6.93m-area37      30.32570000      268.89220000      0.00654505      180.00000000      0.00079926      180.00000000      0.01607584      180.00000000
6.93m-area4      30.32570000      268.89220000      0.00126727      180.00000000      0.00246445      0.00000000      0.00690678      180.00000000
6.93m-area5      30.32570000      268.89220000      0.00144273      180.00000000      0.00263690      0.00000000      0.00742888      180.00000000
6.93m-area6      30.32570000      268.89220000      0.00164932      180.00000000      0.00282158      0.00000000      0.00801784      180.00000000
6.93m-area7      30.32570000      268.89220000      0.00200271      180.00000000      0.00320314      0.00000000      0.00920785      180.00000000
6.93m-area8      30.32570000      268.89220000      0.00230638      180.00000000      0.00341765      0.00000000      0.01000419      180.00000000
6.93m-area9      30.32570000      268.89220000      0.00251711      180.00000000      0.00336656      0.00000000      0.01017408      180.00000000
8.41m-area1      30.32570000      268.89220000      0.00108074      180.00000000      0.00243999      0.00000000      0.00685008      180.00000000
8.41m-area10      30.32570000      268.89220000      0.00352359      180.00000000      0.00423749      0.00000000      0.01332180      180.00000000
8.41m-area11      30.32570000      268.89220000      0.00404353      180.00000000      0.00428916      0.00000000      0.01424862      180.00000000
8.41m-area12      30.32570000      268.89220000      0.00454220      180.00000000      0.00406065      0.00000000      0.01473229      180.00000000
8.41m-area13      30.32570000      268.89220000      0.00500542      180.00000000      0.00375182      0.00000000      0.01513256      180.00000000
8.41m-area14      30.32570000      268.89220000      0.00549724      180.00000000      0.00328625      0.00000000      0.01548608      180.00000000
8.41m-area15      30.32570000      268.89220000      0.00564534      180.00000000      0.00268436      0.00000000      0.01511094      180.00000000
8.41m-area16      30.32570000      268.89220000      0.00544106      180.00000000      0.00201378      0.00000000      0.01402285      180.00000000
8.41m-area17      30.32570000      268.89220000      0.00593611      180.00000000      0.00170488      0.00000000      0.01492852      180.00000000
8.41m-area18      30.32570000      268.89220000      0.00621609      180.00000000      0.00129999      0.00000000      0.01535380      180.00000000
8.41m-area19      30.32570000      268.89220000      0.00643910      180.00000000      0.00086233      0.00000000      0.01572964      180.00000000
8.41m-area2      30.32570000      268.89220000      0.00119879      180.00000000      0.00262659      0.00000000      0.00733113      180.00000000
8.41m-area20      30.32570000      268.89220000      0.00759725      180.00000000      0.00110550      0.00000000      0.01867618      180.00000000
8.41m-area21      30.32570000      268.89220000      0.00821177      180.00000000      0.00130794      0.00000000      0.02038515      180.00000000
8.41m-area22      30.32570000      268.89220000      0.00982214      180.00000000      0.00193689      0.00000000      0.02481061      180.00000000
8.41m-area23      30.32570000      268.89220000      0.01049729      180.00000000      0.00270609      0.00000000      0.02722768      180.00000000
8.41m-area24      30.32570000      268.89220000      0.01181989      180.00000000      0.00391587      0.00000000      0.03178049      180.00000000
8.41m-area25      30.32570000      268.89220000      0.01373111      180.00000000      0.00515655      0.00000000      0.03822594      180.00000000
8.41m-area26      30.32570000      268.89220000      0.01744849      180.00000000      0.00697461      0.00000000      0.05027419      180.00000000
8.41m-area27      30.32570000      268.89220000      0.02098798      180.00000000      0.00797180      0.00000000      0.06197172      180.00000000
8.41m-area28      30.32570000      268.89220000      0.02865180      180.00000000      0.00563594      0.00000000      0.08336986      180.00000000
8.41m-area29      30.32570000      268.89220000      0.03180901      180.00000000      0.00286843      180.00000000      0.09217814      180.00000000
8.41m-area3      30.32570000      268.89220000      0.00135305      180.00000000      0.00280535      0.00000000      0.00783220      180.00000000
8.41m-area30      30.32570000      268.89220000      0.02350359      180.00000000      0.00755170      180.00000000      0.06899803      180.00000000
8.41m-area31      30.32570000      268.89220000      0.02123987      180.00000000      0.00536483      180.00000000      0.05947258      180.00000000
8.41m-area32      30.32570000      268.89220000      0.01600336      180.00000000      0.00330394      180.00000000      0.04320557      180.00000000
8.41m-area33      30.32570000      268.89220000      0.01362216      180.00000000      0.00197591      180.00000000      0.03557578      180.00000000
8.41m-area34      30.32570000      268.89220000      0.01160197      180.00000000      0.00147012      180.00000000      0.02962478      180.00000000
8.41m-area35      30.32570000      268.89220000      0.01048665      180.00000000      0.00140412      180.00000000      0.02635886      180.00000000
8.41m-area36      30.32570000      268.89220000      0.00861323      180.00000000      0.00115566      180.00000000      0.02137528      180.00000000
8.41m-area37      30.32570000      268.89220000      0.00794284      180.00000000      0.00096995      180.00000000      0.01950906      180.00000000
8.41m-area4      30.32570000      268.89220000      0.00153791      180.00000000      0.00299077      0.00000000      0.00838182      180.00000000
8.41m-area5      30.32570000      268.89220000      0.00175084      180.00000000      0.00320005      0.00000000      0.00901542      180.00000000
8.41m-area6      30.32570000      268.89220000      0.00200155      180.00000000      0.00342417      0.00000000      0.00973016      180.00000000
8.41m-area7      30.32570000      268.89220000      0.00243041      180.00000000      0.00388722      0.00000000      0.01117431      180.00000000
8.41m-area8      30.32570000      268.89220000      0.00279894      180.00000000      0.00414754      0.00000000      0.01214073      180.00000000
8.41m-area9      30.32570000      268.89220000      0.00305468      180.00000000      0.00408554      0.00000000      0.01234690      180.00000000
8.47m-area1      30.32570000      268.89220000      0.00108845      180.00000000      0.00245739      0.00000000      0.00689895      180.00000000
8.47m-area10      30.32570000      268.89220000      0.00354873      180.00000000      0.00426772      0.00000000      0.01341684      180.00000000
8.47m-area11      30.32570000      268.89220000      0.00407238      180.00000000      0.00431977      0.00000000      0.01435027      180.00000000
8.47m-area12      30.32570000      268.89220000      0.00457461      180.00000000      0.00408962      0.00000000      0.01483740      180.00000000
8.47m-area13      30.32570000      268.89220000      0.00504113      180.00000000      0.00377859      0.00000000      0.01524052      180.00000000
8.47m-area14      30.32570000      268.89220000      0.00553646      180.00000000      0.00330969      0.00000000      0.01559656      180.00000000
8.47m-area15      30.32570000      268.89220000      0.00568562      180.00000000      0.00270352      0.00000000      0.01521874      180.00000000
8.47m-area16      30.32570000      268.89220000      0.00547988      180.00000000      0.00202814      0.00000000      0.01412289      180.00000000
8.47m-area17      30.32570000      268.89220000      0.00597846      180.00000000      0.00171704      0.00000000      0.01503502      180.00000000
8.47m-area18      30.32570000      268.89220000      0.00626044      180.00000000      0.00130927      0.00000000      0.01546334      180.00000000
8.47m-area19      30.32570000      268.89220000      0.00648503      180.00000000      0.00086848      0.00000000      0.01584187      180.00000000
8.47m-area2      30.32570000      268.89220000      0.00120734      180.00000000      0.00264533      0.00000000      0.00738343      180.00000000
8.47m-area20      30.32570000      268.89220000      0.00765145      180.00000000      0.00111338      0.00000000      0.01880942      180.00000000
8.47m-area21      30.32570000      268.89220000      0.00827036      180.00000000      0.00131727      0.00000000      0.02053059      180.00000000
8.47m-area22      30.32570000      268.89220000      0.00989221      180.00000000      0.00195071      0.00000000      0.02498762      180.00000000
8.47m-area23      30.32570000      268.89220000      0.01057218      180.00000000      0.00272540      0.00000000      0.02742193      180.00000000
8.47m-area24      30.32570000      268.89220000      0.01190421      180.00000000      0.00394380      0.00000000      0.03200723      180.00000000
8.47m-area25      30.32570000      268.89220000      0.01382908      180.00000000      0.00519334      0.00000000      0.03849866      180.00000000
8.47m-area26      30.32570000      268.89220000      0.01757297      180.00000000      0.00702437      0.00000000      0.05063287      180.00000000
8.47m-area27      30.32570000      268.89220000      0.02113772      180.00000000      0.00802868      0.00000000      0.06241385      180.00000000
8.47m-area28      30.32570000      268.89220000      0.02885622      180.00000000      0.00567615      0.00000000      0.08396466      180.00000000
8.47m-area29      30.32570000      268.89220000      0.03203594      180.00000000      0.00288889      180.00000000      0.09283577      180.00000000
8.47m-area3      30.32570000      268.89220000      0.00136271      180.00000000      0.00282536      0.00000000      0.00788808      180.00000000
8.47m-area30      30.32570000      268.89220000      0.02367128      180.00000000      0.00760557      180.00000000      0.06949028      180.00000000
8.47m-area31      30.32570000      268.89220000      0.02139140      180.00000000      0.00540310      180.00000000      0.05989688      180.00000000
8.47m-area32      30.32570000      268.89220000      0.01611753      180.00000000      0.00332751      180.00000000      0.04351382      180.00000000
8.47m-area33      30.32570000      268.89220000      0.01371934      180.00000000      0.00199001      180.00000000      0.03582959      180.00000000
8.47m-area34      30.32570000      268.89220000      0.01168475      180.00000000      0.00148061      180.00000000      0.02983614      180.00000000
8.47m-area35      30.32570000      268.89220000      0.01056146      180.00000000      0.00141414      180.00000000      0.02654691      180.00000000
8.47m-area36      30.32570000      268.89220000      0.00867468      180.00000000      0.00116390      180.00000000      0.02152778      180.00000000
8.47m-area37      30.32570000      268.89220000      0.00799951      180.00000000      0.00097687      180.00000000      0.01964824      180.00000000
8.47m-area4      30.32570000      268.89220000      0.00154888      180.00000000      0.00301210      0.00000000      0.00844162      180.00000000
8.47m-area5      30.32570000      268.89220000      0.00176333      180.00000000      0.00322288      0.00000000      0.00907974      180.00000000
8.47m-area6      30.32570000      268.89220000      0.00201583      180.00000000      0.00344860      0.00000000      0.00979958      180.00000000
8.47m-area7      30.32570000      268.89220000      0.00244775      180.00000000      0.00391495      0.00000000      0.01125403      180.00000000
8.47m-area8      30.32570000      268.89220000      0.00281891      180.00000000      0.00417713      0.00000000      0.01222735      180.00000000
8.47m-area9      30.32570000      268.89220000      0.00307647      180.00000000      0.00411469      0.00000000      0.01243499      180.00000000
9.4m-area1      30.32570000      268.89220000      0.00120796      180.00000000      0.00272721      0.00000000      0.00765645      180.00000000
9.4m-area10      30.32570000      268.89220000      0.00393838      180.00000000      0.00473631      0.00000000      0.01489000      180.00000000
9.4m-area11      30.32570000      268.89220000      0.00451952      180.00000000      0.00479407      0.00000000      0.01592592      180.00000000
9.4m-area12      30.32570000      268.89220000      0.00507690      180.00000000      0.00453865      0.00000000      0.01646654      180.00000000
9.4m-area13      30.32570000      268.89220000      0.00559464      180.00000000      0.00419348      0.00000000      0.01691392      180.00000000
9.4m-area14      30.32570000      268.89220000      0.00614435      180.00000000      0.00367309      0.00000000      0.01730906      180.00000000
9.4m-area15      30.32570000      268.89220000      0.00630990      180.00000000      0.00300036      0.00000000      0.01688975      180.00000000
9.4m-area16      30.32570000      268.89220000      0.00608156      180.00000000      0.00225083      0.00000000      0.01567357      180.00000000
9.4m-area17      30.32570000      268.89220000      0.00663489      180.00000000      0.00190557      0.00000000      0.01668586      180.00000000
9.4m-area18      30.32570000      268.89220000      0.00694783      180.00000000      0.00145302      0.00000000      0.01716120      180.00000000
9.4m-area19      30.32570000      268.89220000      0.00719709      180.00000000      0.00096384      0.00000000      0.01758129      180.00000000
9.4m-area2      30.32570000      268.89220000      0.00133991      180.00000000      0.00293579      0.00000000      0.00819413      180.00000000
9.4m-area20      30.32570000      268.89220000      0.00849158      180.00000000      0.00123563      0.00000000      0.02087468      180.00000000
9.4m-area21      30.32570000      268.89220000      0.00917844      180.00000000      0.00146190      0.00000000      0.02278483      180.00000000
9.4m-area22      30.32570000      268.89220000      0.01097837      180.00000000      0.00216490      0.00000000      0.02773124      180.00000000
9.4m-area23      30.32570000      268.89220000      0.01173300      180.00000000      0.00302465      0.00000000      0.03043284      180.00000000
9.4m-area24      30.32570000      268.89220000      0.01321129      180.00000000      0.00437683      0.00000000      0.03552160      180.00000000
9.4m-area25      30.32570000      268.89220000      0.01534750      180.00000000      0.00576357      0.00000000      0.04272579      180.00000000
9.4m-area26      30.32570000      268.89220000      0.01950247      180.00000000      0.00779564      0.00000000      0.05619232      180.00000000
9.4m-area27      30.32570000      268.89220000      0.02345862      180.00000000      0.00891022      0.00000000      0.06926684      180.00000000
9.4m-area28      30.32570000      268.89220000      0.03202461      180.00000000      0.00629939      0.00000000      0.09318391      180.00000000
9.4m-area29      30.32570000      268.89220000      0.03555347      180.00000000      0.00320609      180.00000000      0.10302907      180.00000000
9.4m-area3      30.32570000      268.89220000      0.00151233      180.00000000      0.00313559      0.00000000      0.00875418      180.00000000
9.4m-area30      30.32570000      268.89220000      0.02627037      180.00000000      0.00844066      180.00000000      0.07712027      180.00000000
9.4m-area31      30.32570000      268.89220000      0.02374016      180.00000000      0.00599636      180.00000000      0.06647351      180.00000000
9.4m-area32      30.32570000      268.89220000      0.01788723      180.00000000      0.00369286      180.00000000      0.04829160      180.00000000
9.4m-area33      30.32570000      268.89220000      0.01522572      180.00000000      0.00220851      180.00000000      0.03976365      180.00000000
9.4m-area34      30.32570000      268.89220000      0.01296772      180.00000000      0.00164318      180.00000000      0.03311212      180.00000000
9.4m-area35      30.32570000      268.89220000      0.01172110      180.00000000      0.00156941      180.00000000      0.02946174      180.00000000
9.4m-area36      30.32570000      268.89220000      0.00962715      180.00000000      0.00129170      180.00000000      0.02389151      180.00000000
9.4m-area37      30.32570000      268.89220000      0.00887785      180.00000000      0.00108413      180.00000000      0.02180561      180.00000000
9.4m-area4      30.32570000      268.89220000      0.00171895      180.00000000      0.00334283      0.00000000      0.00936850      180.00000000
9.4m-area5      30.32570000      268.89220000      0.00195695      180.00000000      0.00357675      0.00000000      0.01007669      180.00000000
9.4m-area6      30.32570000      268.89220000      0.00223717      180.00000000      0.00382726      0.00000000      0.01087557      180.00000000
9.4m-area7      30.32570000      268.89220000      0.00271652      180.00000000      0.00434481      0.00000000      0.01248972      180.00000000
9.4m-area8      30.32570000      268.89220000      0.00312842      180.00000000      0.00463578      0.00000000      0.01356990      180.00000000
9.4m-area9      30.32570000      268.89220000      0.00341426      180.00000000      0.00456648      0.00000000      0.01380034      180.00000000
